,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
321,321,0.0,1.0,0.5,0.0,0.0769169583200763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.0063654019329211,0.3505882482766239,0.0,0.0826879369596203,0.048070437036248,2.527802103245101e-07,0.0,0.0,0.0,0.1050747146744248,0
322,322,1.0,0.0,0.75,0.0,0.0935412026726058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0062400907177125,0.111628357136283,0.0,0.0085644788365078,0.0078105584549295,5.974804971306602e-07,0.0009550108956004,0.0,0.0,0.0,3
323,323,1.0,0.0,0.625,0.0,0.0370664969774101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0116275580961212,0.1232137492951681,0.0,0.0001103056505191,0.0009585685376504,0.0,0.0,0.0,0.0,0.0,2
324,324,0.0,1.0,0.0,0.0,0.0038975501113585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.0003622070247014,0.1604015450891023,0.0,0.0026239347337337,0.0046863350729577,5.02802818354571e-05,1.250639617851748e-05,0.0,0.0,0.0,1
325,325,1.0,0.0,0.125,0.0,0.0646675151129494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0022268512988319,0.0979358157864124,0.0,0.0004132824224597,0.0015621116909859,0.0,0.0,0.0,0.0,0.0,0
326,326,0.0,1.0,0.375,0.0,0.0407254215717467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0272296855531067,0.2510617354265772,0.0,1.1678876885598756e-05,3.550253843149785e-05,1.5396612810674703e-06,0.0,0.0,0.0,0.0,3
327,327,0.0,1.0,0.625,0.0,0.6241648106904232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.0523103690917713,0.1877396198174641,0.2311114528254695,0.1859517214523973,0.1755245500053254,0.0064117930149003,0.0033804086264005,0.0,0.0,0.0137035196880476,2
328,328,0.0,1.0,0.5,0.0,0.0455774737511931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.7000000000000001,0.1802690493495225,0.1414488688901179,0.0,0.0102039538876029,0.0440231476550573,0.0,0.0,0.0,0.0,0.0001052516407453,1
329,329,1.0,0.0,0.25,0.0,0.040566337893732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0055576458582857,0.2511032194913517,0.0,0.0044516837579916,0.0047218376113892,0.0050394549980533,0.0,0.0001509040673531,0.0,0.0044584508924327,0
330,330,1.0,0.0,0.75,0.0,0.1649697741011772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0075351104480793,0.0942893650439355,0.0,4.011419488263303e-05,0.0002840203074519,0.0,0.0,0.0,4.266262694002683e-05,7.533348519607333e-06,3
331,331,0.0,1.0,1.0,0.0,0.0386573337575564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0057540104715424,0.1449209973448603,0.0,0.0001014666318259,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2
332,332,1.0,0.0,0.625,0.0,0.5389755011135857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0125904338220889,0.198042394129589,0.0,0.1001243643860699,0.1675719813966698,0.0001040362915628,0.0,0.0013841919847141,0.0,0.0256979019624372,1
333,333,1.0,0.0,0.25,0.0,0.0259306395163856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,6.7563618575166615e-06,0.063172235176133,0.0,0.0006791924963854,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,0
334,334,0.0,1.0,0.5,0.0,0.0416003818008272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.2,0.0091142147348217,0.161526420403608,0.0,0.0001946788276912,0.0013490964603969,0.0006227700081726,0.0,0.0,0.0,0.0,3
335,335,0.0,1.0,0.875,0.0,0.6916958320076361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0599822098435877,0.3030692575647988,0.0,0.0001195327938135,0.0004615329996094,2.578932645788013e-05,0.0,0.0,1.8711678482467906e-05,2.080639114939168e-06,2
336,336,0.0,1.0,0.0,0.0,0.0652243079860006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.006926748422179,0.1707168917345989,0.0,0.0069390545348606,0.0175382539851599,1.2472405377602532e-05,1.7705684477451711e-06,0.0,0.0,0.0010609824562662,1
337,337,0.0,1.0,0.125,0.0,0.0423958001909004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0002312193960464,0.098040860423038,0.0,0.0001554335208044,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,0
338,338,1.0,0.0,0.375,0.0,0.116369710467706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0111210739161378,0.3026240031099339,0.0,0.0166778067478097,0.0109347818369013,5.515779089376412e-05,0.0,0.0,0.0,3.5873088188606346e-06,3
339,339,0.0,1.0,0.625,0.0,0.0553611199490932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2,0.0150833627872115,0.2038396871837854,0.0,0.0454080323584111,0.1592998899421308,0.0027927387436843,0.0001592949517749,0.0,0.0,0.0004009176335958,2
340,340,0.0,1.0,0.125,0.0,0.0286350620426344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.3,0.0079423346979928,0.2224392176865592,0.0,4.8044395065482845e-06,0.0001065076152944,8.215356835546579e-07,0.0,0.0,0.0,0.0,1
341,341,1.0,0.0,0.25,0.0,0.0394527521476296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0051492846982042,0.2128219660544748,0.0,0.0008512131529198,0.0003905279227464,0.0,0.0,0.0,0.0,0.0,0
342,342,0.0,1.0,0.625,0.0,0.0647470569519567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.8,0.0469165929081664,0.1269649345688271,0.2008028275571971,0.0033517546106966,0.0039052792274647,0.0,0.0,0.0,0.0,3.443816466106209e-06,3
343,343,1.0,0.0,0.5,0.0,0.0381005408845052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0112455481422657,0.1078544977474441,0.0,0.0166335142238881,0.0219760712890971,0.0,0.0,0.0,0.0,4.233024406255549e-06,2
344,344,1.0,0.0,0.125,0.0,0.0453388482341711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0179744183959337,0.0909212736800111,0.0,0.0006549019657952,0.0012780913835339,0.0017025838716263,0.0,0.0,0.0,0.0,1
345,345,0.0,1.0,0.0,0.0,0.0108972319440025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.5000000000000001,1.7001340703059388e-05,0.0681917665188474,0.0,0.0012849735404438,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,0
346,346,1.0,0.0,0.75,0.0,0.2541361756283805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0496855352974593,0.1462718759549657,0.0,0.003092166335829,0.0073135229168885,0.0,0.0,0.0,0.0,0.0242888788045652,3
347,347,0.0,1.0,0.625,0.0,0.0398504613426662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0010175136756692,0.2311999591917165,0.0,0.0203564948419358,0.0115383249902368,2.194591825999156e-06,0.0,0.0,0.0,0.0011253387764765,2
348,348,1.0,0.0,0.125,0.0,0.0306236080178173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0002708717537477,0.1207629123073263,0.0,2.921795608154514e-05,0.0001420101537259,1.3650131357523544e-05,0.0,0.0,0.0,0.0,1
349,349,0.0,1.0,0.0,0.0,0.0302258988227807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.0016867573573165,0.2200099880495878,0.0,5.195918270861777e-05,0.0003195228458834,0.0,0.0,0.0,0.0,0.0,0
350,350,0.0,1.0,0.75,0.0,0.2249443207126948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.8,0.4628369745357557,0.2308963384115529,0.0,0.0044668174229932,0.0064969645329641,0.001118627115748,0.0172994092793468,0.0,0.0,5.732519492539294e-05,3
351,351,0.0,1.0,0.625,0.0,0.4059815462933503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.1470501896177837,0.2064852103008622,0.1428263924255799,0.000386933074541,0.0011360812298079,0.0,0.0,0.0,0.0,0.0,2
352,352,0.0,1.0,0.0,0.0,0.0575087496022908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002902178263617,0.3846532634901636,0.0,9.456983335878235e-05,0.0007100507686299,0.0001765612319068,0.0,0.0,0.0,0.0,1
353,353,1.0,0.0,0.625,0.0,0.1388005090677696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.3,0.0477485926040231,0.1717642545823787,0.0,0.0275199860211254,0.0164376752937835,0.0,0.0,0.0,0.0,0.0013180490062257,0
354,354,0.0,1.0,0.75,0.0,0.0403277123767101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0247874258144609,0.1024548346472101,0.0,0.0022461665108844,0.0019526396137323,0.0,0.0,0.0,0.0,1.836702115256645e-05,3
355,355,1.0,0.0,0.0,0.0,0.0111358574610244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0008559027090216,0.0848659312933453,0.0,7.735339272012415e-06,0.0,0.0,0.0,0.0,0.0,0.0,2
356,356,0.0,1.0,0.25,0.0,0.0512249443207127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0010799739858213,0.2018116558905289,0.0,0.0008097828482787,0.007633045762772,0.0001276252811899,0.0,0.0,0.0,2.367623820448019e-06,1
357,357,1.0,0.0,0.375,0.0,0.0279987273305758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.5000000000000001,1.1498137497022935e-05,0.1969183413426572,0.0,7.175673180558119e-05,0.0,0.0002581115747604,0.0,0.0,0.0,0.0,0
358,358,0.0,1.0,0.0,0.0,0.0637925548838689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.003030215505763,0.1556584575489094,0.0,0.0003179443260016,0.0012070863066709,3.3952978250405788e-06,0.0,0.0,0.0,0.0,3
359,359,1.0,0.0,0.875,0.0,0.0157492841234489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0122152871786957,0.1309435358318658,0.0,0.001627500688402,0.0053608833031561,0.0001017440346556,0.0,0.0,5.72577361563518e-05,0.0,2
360,360,0.0,1.0,0.5,0.0,0.1085746102449888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.030363608655916,0.1152543690641028,0.0085939059207822,4.278953935519566e-06,0.0,0.0,0.0,0.0,0.0,0.0,1
361,361,0.0,1.0,0.375,0.0,0.0216353802099904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0001227909480877,0.2013183764973519,0.0,6.578472405458916e-05,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,0
362,362,0.0,1.0,0.75,0.0,0.218978682787146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0077133089108289,0.1106165094766332,0.0,0.0002488725219921,0.0001420101537259,0.0,0.0,0.0,0.0,3.6016580541360775e-05,3
363,363,0.0,1.0,0.375,0.0,0.0353961183582564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0020491992039545,0.2013538998003167,0.0,0.1539314402649086,0.0709340717861327,0.0007602652075748,0.0,0.0,0.0,7.927952489682003e-05,2
364,364,1.0,0.0,0.375,0.0,0.0573496659242761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3,0.0025125458967031,0.0924780028090904,0.0,1.1129433005860522e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,1
365,365,1.0,0.0,0.875,0.0,0.0283964365256124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0011002198216972,0.1354189771192603,0.0,0.0001475480427978,0.0001420101537259,0.0002414740409172,0.0,0.0,0.0,0.0,0
366,366,0.0,1.0,0.125,0.0,0.0402481705377028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0061998350303821,0.223835344971856,0.0,0.0001637774011176,0.0008165583839244,5.551398119013048e-05,0.0,0.0,0.0,0.0008929529111907,3
367,367,1.0,0.0,0.5,0.0,0.5058065542475342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0009579409778456,0.1202185553729023,0.0,0.0809334987627929,0.0346504775091419,0.0,0.0,0.0,0.0,0.0202974237741717,2
368,368,1.0,0.0,0.625,0.0,0.0376232898504613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0172087721719395,0.1254823607399338,0.0,0.0761578651294164,0.1437497781091348,0.0005365432314281,0.0,0.0068026250793874,0.0144615078319601,0.0305170926296946,1
369,369,0.0,1.0,1.0,0.0,0.1811167674196627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0608200347509496,0.1856589090749836,0.0,0.0002129893644275,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,0
