,account_number,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
558,2234.0,0.3026908072421726,1.0000000000000002,1.0,0.0,0.75,0.0,0.0769169583200763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0143426623252787,0.137679322516191,0.0,0.2008794568044471,0.1291937373522207,0.1198213873417862,0.0138982878125337,0.0,0.4425394292488983,0.0384020691597267,2.0,
559,2238.0,0.3030909272781834,0.6000000000000001,1.0,0.0,0.125,0.0,0.032532612153993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.015640177910585,0.1051445769638243,0.0,0.004065857557313,0.0019526396137323,0.0,0.0,0.0,0.0,0.0,2.0,
560,2242.0,0.3034910473141942,1.0000000000000002,0.0,1.0,0.75,0.0,0.0975182946229716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2,0.0108025786461793,0.2463102167709339,0.0,0.1655082866998164,0.247665708098129,0.0,0.0001163516408518,0.0,0.0,1.0761926456581905e-05,2.0,
561,2246.0,0.303891167350205,1.0000000000000002,0.0,1.0,0.25,0.0,0.0449411390391345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0060516251889055,0.2533734450757235,0.0,0.0666959863124585,0.0466858380374196,0.0,4.187534900222707e-06,0.0,0.0,0.0014938988845263,2.0,
562,2250.0,0.3047914374312294,1.0000000000000002,1.0,0.0,0.5,0.0,0.0438275532930321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.7000000000000001,0.0129480002073314,0.208399239169471,0.0,0.0201656158020059,0.0087336244541484,0.0,0.0,0.0,0.0,4.161278229878336e-06,2.0,
563,2254.0,0.3054916474942483,1.0000000000000002,1.0,0.0,0.875,0.7142857142857142,0.176185173401209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.7000000000000001,0.2800613963110329,0.1753856311582138,0.1864715435641441,4.86177972539306e-05,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,2.0,
564,2258.0,0.3058917675302591,1.0000000000000002,0.0,1.0,0.375,0.0,0.0381800827235125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0105363498568602,0.0848659312933453,0.0,3.7215239528781593e-07,7.100507686299572e-05,7.928106596541453e-07,0.0,0.0,0.0,7.174617637721269e-07,2.0,
565,2262.0,0.3063919175752725,1.0000000000000002,1.0,0.0,0.75,0.0,0.4343779828189628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0717473282576176,0.1337956378634063,0.0,0.0027625718829122,0.0018461319984378,0.0,0.0,0.0,0.0,0.0,2.0,
566,2266.0,0.3070921276382914,1.0000000000000002,1.0,0.0,0.375,0.0,0.0212376710149538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0028340101529286,0.1794936138433349,0.0,1.499949847273768e-05,0.0019171370753008,0.0,0.0,0.0,0.0,1.86540058580753e-06,2.0,
567,2270.0,0.307592277683305,0.8,0.0,1.0,0.25,0.0,0.088609608654152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.009553885098948,0.1151679830057141,0.0,0.0037926657547601,0.0019881421521638,0.0002342525699086,0.0,0.0,0.0,1.2196849984126155e-06,2.0,
568,2274.0,0.3081924577373212,0.2,0.0,1.0,0.0,0.0,0.0036589245943366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,3.4504874854578376e-05,0.1648267201603932,0.0,0.0076420679789856,0.0043313096886427,0.0003641586179963,0.0009048166853199,0.0,0.0,1.363177351167041e-06,2.0,
569,2278.0,0.3086926077823347,1.0000000000000002,0.0,1.0,0.5,0.0,0.0385777919185491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.7000000000000001,0.124693466117745,0.1042545283829437,0.0,0.0230994209117062,0.0227926296730216,3.598096493778197e-05,0.000521643189819,0.0,0.0,5.5603286692339833e-05,2.0,
570,2282.0,0.3091927578273482,1.0000000000000002,1.0,0.0,0.0,0.0,0.0250556792873051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0030465019182929,0.0848659312933453,0.0,3.1321495586240647e-06,0.0,1.1277444383341212e-05,0.0,0.0,0.0,0.0,2.0,
571,2286.0,0.3097929378813644,1.0000000000000002,0.0,1.0,0.625,0.0,0.0376232898504613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0108637288359231,0.2043485604789738,0.0,0.343406243790805,0.1208151382823871,0.122369262491733,0.0,0.0,0.0,0.0135049262718354,2.0,
572,2290.0,0.3104931479443833,1.0000000000000002,1.0,0.0,0.125,0.0,0.0640311804008908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.000697675735727,0.0457592406987552,0.0,0.0003543242191667,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,2.0,
573,2294.0,0.3109932979893968,0.0,1.0,0.0,0.5,0.0,0.0369869551384028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0059344560174769,0.1803345119385222,0.0,0.0268708867576997,0.0217275535200766,2.522057098464998e-06,0.0,0.0,0.0,0.0,2.0,
574,2298.0,0.3114934480344103,1.0000000000000002,0.0,1.0,0.625,0.0,0.4199809099586382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,1.0,0.0262749379211011,0.1505410828719073,0.0,0.0062593669000951,0.0202364469059537,0.0,0.0,0.0,0.0,0.0,2.0,
575,2302.0,0.3118935680704211,0.8,1.0,0.0,0.125,0.0,0.0632357620108177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.1,0.028505327823769,0.2152852800164832,0.0,0.0008197686713488,0.0012070863066709,2.596742160606331e-06,0.0,0.0,0.0,0.0,2.0,
576,2306.0,0.3124937481244373,1.0000000000000002,0.0,1.0,0.75,0.0,0.6847756920139993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,0.0,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.8,0.0456339838658915,0.136329070846348,0.0,0.0621336934320373,0.040437391273476,0.0002846420068349,0.0016658519709785,0.0,0.0,0.0006296444438864,2.0,
577,2310.0,0.3129938981694508,0.6000000000000001,0.0,1.0,0.625,0.0,0.0505090677696468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0033516158253226,0.0754469081731923,0.0,4.887494976741273e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
578,2314.0,0.313594078223467,1.0000000000000002,0.0,1.0,0.625,0.0,0.0336461979000954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0488834463363916,0.1351638836054762,0.0,0.0530126343342369,0.0778925693187062,0.0574394597572152,0.0,0.0,0.0,3.551435730672028e-05,2.0,
579,2318.0,0.3140942282684805,1.0000000000000002,1.0,0.0,0.625,0.0,0.0420776328348711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0010834707402032,0.1969686137339522,0.0,0.0004728970834113,0.0029112081513828,1.4017811663450106e-06,0.0,0.0,0.0,0.0,2.0,
580,2322.0,0.3146944083224967,1.0000000000000002,0.0,1.0,0.875,0.0,0.0633948456888323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0073812183807321,0.1491101813026915,0.0,0.0100153876230738,0.0196329037526183,0.0001289064172559,0.0001357716852548,0.0,0.0,0.0007007449046762,2.0,
581,2326.0,0.3153946183855156,1.0000000000000002,1.0,0.0,1.0,0.1428571428571428,0.6772987591473115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,1.0,0.0381109481477871,0.1166264602878457,0.0,0.0445333129102061,0.0330528632797244,0.0008016981820489,0.0015225764480165,0.0,0.0,0.0011230428988325,2.0,
582,2330.0,0.3160948284485345,0.8,1.0,0.0,0.0,0.0,0.0437480114540248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0024623393391903,0.0975593623449687,0.0,9.457143057936302e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
583,2334.0,0.316594978493548,1.0000000000000002,0.0,1.0,0.5,0.0,0.1979796372892141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,7.551617732727801e-05,0.1793621931038866,0.0,0.001087033188327,0.0027336954592253,0.0,0.0,0.0,0.0,2.453719232100674e-05,2.0,
584,2338.0,0.3169950985295588,1.0000000000000002,1.0,0.0,0.5,0.0,0.0575882914412981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.0406705595679804,0.2484162438188102,0.0,0.0100483526586375,0.0677388433272979,1.200705999041423e-06,1.2000519479161715e-05,0.0,0.0,0.0001257710471892,2.0,
585,2342.0,0.317595278583575,1.0000000000000002,0.0,1.0,0.625,0.0,0.138402799872733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.8,0.0551366243083697,0.0858198537974545,0.0,0.0023014159679891,0.0010650761529449,0.0026670610191147,0.0,0.0,0.0,0.0,2.0,
586,2346.0,0.3179953986195858,1.0000000000000002,0.0,1.0,0.25,0.0,0.0413617562838052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0032139578586878,0.0983875480170262,0.0,0.0027091192989607,0.0024496751517733,0.0,0.0404245227327358,0.0,0.0,4.663501464518825e-06,2.0,
587,2350.0,0.318595578673602,1.0000000000000002,1.0,0.0,0.875,0.0,0.3754374801145402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0488217056043519,0.1139117352053388,0.0,0.0032260309899125,0.0225441119040011,0.0,0.0,0.0,0.0,0.0003640400989379,2.0,
588,2354.0,0.3189956987096128,1.0000000000000002,1.0,0.0,0.5,0.0,0.0536111994909322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0188845661347828,0.0930769810925019,0.0,0.0057049476782482,0.007278020378457,0.0001317387046125,0.0,0.0,0.0,1.226859616050337e-05,2.0,
589,2358.0,0.3195958787636291,1.0000000000000002,0.0,1.0,0.625,0.0,0.0657015590200445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0713535632571167,0.1216791873613925,0.0,4.3620094057125545e-05,0.0002130152305889,0.0,0.0,0.0,0.0,2.7048308494209185e-05,2.0,2.0
590,2362.0,0.3200960288086426,1.0000000000000002,1.0,0.0,0.5,0.0,0.0400890868596881,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0318217749953966,0.2245285932517327,0.0,0.1651621977499634,0.2119856569744737,0.0060417055519708,0.0001608125818729,0.0,0.0,4.1756274651537785e-05,2.0,
591,2366.0,0.3213964189256777,1.0000000000000002,0.0,1.0,0.875,0.0,0.1920935412026725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0633839787521208,0.1415817034712984,0.0,5.980313298011332e-05,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,2.0,
592,2370.0,0.3217965389616885,1.0000000000000002,1.0,0.0,0.875,0.1428571428571428,0.058065542475342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.0790540778598583,0.2473303206614476,0.0,0.5191774298037527,0.2213938296588206,9.59300898181516e-05,0.0557713322653526,0.0,0.0,3.874293524369485e-06,2.0,
593,2374.0,0.3224967490247074,1.0000000000000002,0.0,1.0,0.125,0.0,0.109370028635062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0051688307182097,0.1814818335590645,0.0,0.0005609534512422,0.0009585685376504,0.0008366278111119,0.0,0.0,0.0,3.8025473479922728e-06,2.0,
594,2378.0,0.3228968690607182,1.0000000000000002,1.0,0.0,0.375,0.0,0.0354756601972637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0346164164369236,0.1568968542564887,0.0,0.0026260622315471,0.0065324670713956,1.2960730783911244e-05,0.0,0.1888537261905408,0.0,2.9487678491034417e-05,2.0,
595,2382.0,0.3234970491147344,1.0000000000000002,0.0,1.0,0.75,0.0,0.6667992363983455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0076985500033714,0.1579077423468177,0.0,0.0053705807302364,0.015195086448681,0.0,0.0,0.0,3.405525483809159e-05,1.2914311747898284e-06,2.0,
596,2386.0,0.3240972291687506,1.0000000000000002,1.0,0.0,0.25,0.0,0.0338848234171174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0053442217800842,0.1123471175463742,0.0,0.0025754846446407,0.0005325380764724,1.016865846078143e-06,0.0,0.0,0.0,0.0,2.0,
597,2390.0,0.3245973792137641,1.0000000000000002,1.0,0.0,0.875,0.0,0.0534521158129175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0129547670315525,0.1270529694033121,0.0,0.0070221563244504,0.0147690559875031,0.0,0.0,0.0,0.0,2.152385291316381e-06,2.0,
598,2394.0,0.3253976192857857,1.0000000000000002,1.0,0.0,0.125,0.0,0.1411072223989818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0161808577444569,0.1539512103072965,0.0,0.3495189507027451,0.0617034117939432,0.0010094777699309,0.0095175361174182,0.0,0.0032056847576164,0.0021904825109726,2.0,
599,2398.0,0.3258977693307992,1.0000000000000002,1.0,0.0,0.0,0.0,0.0420776328348711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.00329189665441,0.143744838768149,0.0,0.0030341393121345,0.0018816345368693,0.0,0.0,0.0,0.0,0.0,2.0,
600,2402.0,0.32629788936681,0.4000000000000001,1.0,0.0,0.125,0.0,0.0172605790645879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0113390235477996,0.0848659312933453,0.0,5.9472508319922e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
601,2406.0,0.3266980094028208,0.6000000000000001,1.0,0.0,0.5,0.0,0.0657015590200445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0006933757043245,0.1330695783375292,0.0,2.90534423617398e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,2.0,
602,2410.0,0.3270981294388316,0.0,1.0,0.0,0.375,0.0,0.0423958001909004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0013437615569882,0.1436578634935835,0.0,9.9027675999333e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
