,act_no,value_weighted_volatility
2511,2511.0,57.37585239065183
2512,2512.0,57.503068478373606
2513,2513.0,23.938014954947185
2514,2514.0,79.86238790640957
2515,2515.0,27.03257201910508
2516,2516.0,28.548525042679458
2517,2517.0,59.467290918188354
2518,2518.0,42.92454385792579
2519,2519.0,39.67690153787134
2520,2520.0,39.6676
2521,2521.0,65.22303506493506
2522,2522.0,29.667584593229513
2523,2523.0,_
2524,2524.0,32.851868771568284
2525,2525.0,49.774473163836674
2526,2526.0,24.797
2527,2527.0,34.758772587479214
2528,2528.0,66.2979005774977
2529,2529.0,35.02747971972066
2530,2530.0,54.8655
2531,2531.0,0.0
2532,2532.0,28.26979371123911
2533,2533.0,0.0
2534,2534.0,_
2535,2535.0,_
2536,2536.0,52.45332042435879
2537,2537.0,50.422875505181146
2538,2538.0,24.137152553409287
2539,2539.0,35.098254620402976
2540,2540.0,24.410845481602625
2541,2541.0,62.17100596786012
2542,2542.0,23.216184779713636
2543,2543.0,26.5135631805609
2544,2544.0,23.905052007411978
2545,2545.0,41.509983583128026
2546,2546.0,67.25335230468366
2547,2547.0,16.5608
2548,2548.0,64.99287117547418
2549,2549.0,21.58574797500654
2550,2550.0,18.903953263750456
2551,2551.0,33.0853
2552,2552.0,32.04827984161821
2553,2553.0,71.62766618778537
2554,2554.0,8.895112230904163
2555,2555.0,_
2556,2556.0,_
2557,2557.0,33.31779999999999
2558,2558.0,38.35846929565145
2559,2559.0,25.8200029366306
2560,2560.0,23.811810066852775
2561,2561.0,27.8755
2562,2562.0,36.19151222408604
2563,2563.0,29.068963824025968
2564,2564.0,48.46745084460982
2565,2565.0,29.918757961783438
2566,2566.0,22.602900427682805
2567,2567.0,44.965999999999994
2568,2568.0,40.05172942257441
2569,2569.0,21.4687
2570,2570.0,22.818670510973103
2571,2571.0,30.338250867427003
2572,2572.0,45.25483162457291
2573,2573.0,22.744020932642485
2574,2574.0,28.589498820087766
2575,2575.0,33.96904713857749
2576,2576.0,_
2577,2577.0,40.20225290982927
2578,2578.0,25.546251053032222
2579,2579.0,24.797
2580,2580.0,64.48032852613035
2581,2581.0,24.405543458483827
2582,2582.0,31.876673283997455
2583,2583.0,29.055666258044898
2584,2584.0,52.9397
2585,2585.0,39.359523011496016
2586,2586.0,63.5443722849629
2587,2587.0,40.4772
2588,2588.0,48.9094
2589,2589.0,90.62410807563958
2590,2590.0,35.91202186962361
2591,2591.0,70.72328690180873
2592,2592.0,23.166060713040775
2593,2593.0,44.95964561306593
2594,2594.0,36.023197300143735
2595,2595.0,30.762399134250643
2596,2596.0,25.14022498545478
2597,2597.0,48.18711493421067
2598,2598.0,33.50371310666483
2599,2599.0,31.4301626065882
2600,2600.0,32.0117
2601,2601.0,25.673
2602,2602.0,66.7652
2603,2603.0,61.37651847677647
2604,2604.0,34.50970423512652
2605,2605.0,40.44504640044494
2606,2606.0,32.0117
2607,2607.0,36.511056594670755
2608,2608.0,27.823437503574706
2609,2609.0,34.41421497663559
2610,2610.0,32.0117
2611,2611.0,44.7241
2612,2612.0,29.558628844498795
2613,2613.0,62.855
2614,2614.0,43.543326243969865
2615,2615.0,47.088670001802576
2616,2616.0,59.23323373522482
2617,2617.0,40.909523716945614
2618,2618.0,33.904383105292936
2619,2619.0,22.59478131456534
2620,2620.0,42.50288165020254
2621,2621.0,30.758005707091904
2622,2622.0,30.421479242817938
2623,2623.0,51.483338413922844
2624,2624.0,38.541194334934154
2625,2625.0,37.18800417437662
2626,2626.0,27.528234433757305
2627,2627.0,24.209379052448455
2628,2628.0,59.4872
2629,2629.0,31.8204
2630,2630.0,39.15966874540231
2631,2631.0,30.411570350505183
2632,2632.0,44.13076424747053
2633,2633.0,_
2634,2634.0,24.2042209252329
2635,2635.0,30.021026926800236
2636,2636.0,38.90651736899778
2637,2637.0,40.548040359999895
2638,2638.0,60.18398134635782
2639,2639.0,23.749888741815855
2640,2640.0,39.1205
2641,2641.0,52.9397
2642,2642.0,21.4687
2643,2643.0,24.756570108695655
2644,2644.0,48.08608569527305
2645,2645.0,42.945015172958925
2646,2646.0,51.15964639758807
2647,2647.0,27.996186927314632
2648,2648.0,7.661410125484088
2649,2649.0,45.80825700068071
2650,2650.0,23.316557603616413
2651,2651.0,61.25080217026778
2652,2652.0,_
2653,2653.0,26.76025104052574
2654,2654.0,16.974400914565745
2655,2655.0,71.6249613514855
2656,2656.0,35.43982554635563
2657,2657.0,36.93411745926589
2658,2658.0,62.7396
2659,2659.0,47.16974893146434
2660,2660.0,66.64562158772472
2661,2661.0,27.139648470367145
2662,2662.0,81.1788
2663,2663.0,27.582229602466757
2664,2664.0,28.77460555040567
2665,2665.0,27.540300000000002
2666,2666.0,21.492520881017203
2667,2667.0,34.490482155767275
2668,2668.0,27.950522310406235
2669,2669.0,23.899212924120548
2670,2670.0,86.19055310559678
2671,2671.0,28.078847979266037
2672,2672.0,21.4687
2673,2673.0,43.5199354948898
2674,2674.0,38.3710773218664
2675,2675.0,32.1239399173804
2676,2676.0,56.74810987856142
2677,2677.0,24.79578108080275
2678,2678.0,33.344643642495654
2679,2679.0,31.59275247321164
2680,2680.0,48.466861151709104
2681,2681.0,23.062246356601374
2682,2682.0,33.00850092842032
2683,2683.0,0.0
2684,2684.0,71.20819999999999
2685,2685.0,23.489079796228047
2686,2686.0,90.2767
2687,2687.0,22.129600000000003
2688,2688.0,39.583187424725466
2689,2689.0,34.77761548768322
2690,2690.0,65.72276524504707
2691,2691.0,41.50952242162003
2692,2692.0,28.949134137648354
2693,2693.0,23.23066738211301
2694,2694.0,44.376345819287835
2695,2695.0,38.267641793734086
2696,2696.0,48.52492170197509
2697,2697.0,37.286051635442455
2698,2698.0,39.6897
2699,2699.0,39.00138228493605
2700,2700.0,30.342150282968845
2701,2701.0,43.763906868374356
2702,2702.0,32.0117
2703,2703.0,27.315915847436866
2704,2704.0,_
2705,2705.0,24.362430587961065
2706,2706.0,68.5503
2707,2707.0,67.09559999999999
2708,2708.0,0.0
2709,2709.0,73.7997
2710,2710.0,27.26324778297952
2711,2711.0,94.20835036495042
2712,2712.0,59.92866467297022
2713,2713.0,63.94838298527405
2714,2714.0,54.60300729899995
2715,2715.0,19.483253620030887
2716,2716.0,76.04490000000001
2717,2717.0,67.09559999999999
2718,2718.0,32.679656088427045
2719,2719.0,23.04815933867217
2720,2720.0,0.0
2721,2721.0,22.349595134874118
2722,2722.0,_
2723,2723.0,62.657139472266294
2724,2724.0,39.61698339766597
2725,2725.0,36.85778366199088
2726,2726.0,16.9546
2727,2727.0,68.64404182131089
2728,2728.0,31.09934358297956
2729,2729.0,51.62399322744253
2730,2730.0,54.05275643770038
2731,2731.0,21.4687
2732,2732.0,28.27117402107313
2733,2733.0,24.17618276405254
2734,2734.0,42.908579627804855
2735,2735.0,52.26247729749197
2736,2736.0,23.28111557636357
2737,2737.0,30.84624199190018
2738,2738.0,25.087754501120777
2739,2739.0,45.22173807146122
2740,2740.0,21.4687
2741,2741.0,32.0117
2742,2742.0,28.92487001673563
2743,2743.0,38.03977857887618
2744,2744.0,45.3652163382077
2745,2745.0,22.6134
2746,2746.0,22.470447061226146
2747,2747.0,45.20416468666656
2748,2748.0,31.698213610802604
2749,2749.0,25.7568
2750,2750.0,21.825708562355878
2751,2751.0,46.48151883511133
2752,2752.0,0.0
2753,2753.0,38.704582255324496
2754,2754.0,26.049717179027976
2755,2755.0,22.74004521349208
2756,2756.0,27.209392855232164
2757,2757.0,38.358907031119145
2758,2758.0,38.8399836012268
2759,2759.0,104.41548491565568
2760,2760.0,35.46139500025979
2761,2761.0,44.7241
2762,2762.0,_
2763,2763.0,24.94112320507105
2764,2764.0,64.67270992515881
2765,2765.0,21.4687
2766,2766.0,_
2767,2767.0,56.63886984065763
2768,2768.0,26.730593767687072
2769,2769.0,22.409146569774602
2770,2770.0,0.0
2771,2771.0,39.27372874565159
2772,2772.0,63.6962
2773,2773.0,52.73458767077366
2774,2774.0,33.93742644213544
2775,2775.0,42.346491589214786
2776,2776.0,46.35494377244144
2777,2777.0,26.996762042374236
2778,2778.0,47.6355159595049
2779,2779.0,44.06399231090931
2780,2780.0,_
2781,2781.0,55.4964
2782,2782.0,21.4687
2783,2783.0,44.45504834600508
2784,2784.0,34.53911740226986
2785,2785.0,159.7931
2786,2786.0,28.99146494705428
2787,2787.0,27.43184211685589
2788,2788.0,64.33608150301018
2789,2789.0,41.674284570071286
2790,2790.0,28.03460577183365
2791,2791.0,28.76765423452675
2792,2792.0,0.0
2793,2793.0,34.791873594078005
2794,2794.0,52.69999860953962
2795,2795.0,64.2863124457408
2796,2796.0,56.11003877746217
2797,2797.0,45.1178628590048
2798,2798.0,26.90185587311587
2799,2799.0,22.88869752649288
2800,2800.0,50.708450962163575
2801,2801.0,67.09559999999999
2802,2802.0,58.107454620504825
2803,2803.0,0.0
2804,2804.0,_
2805,2805.0,29.35593049901352
2806,2806.0,43.13016970136384
2807,2807.0,35.4071427808395
2808,2808.0,47.820790944277924
2809,2809.0,38.4038213873344
2810,2810.0,43.29267962602907
2811,2811.0,54.30518131628292
2812,2812.0,41.448880481802604
2813,2813.0,33.67558763688645
2814,2814.0,27.725127052073063
2815,2815.0,32.70196165351526
2816,2816.0,101.28136493770866
2817,2817.0,29.641468923224153
2818,2818.0,67.09559999999999
2819,2819.0,0.0
2820,2820.0,_
2821,2821.0,22.3058438896527
2822,2822.0,30.949199999999998
2823,2823.0,19.07013398024525
2824,2824.0,41.70232005109594
2825,2825.0,106.20386102208425
2826,2826.0,21.4687
2827,2827.0,39.52098750545598
2828,2828.0,39.12388467768606
2829,2829.0,23.27832983147096
2830,2830.0,21.71050515197692
2831,2831.0,40.05348263270943
2832,2832.0,31.3429
2833,2833.0,35.30734087008391
2834,2834.0,_
2835,2835.0,58.80450225651345
2836,2836.0,42.44910019959678
2837,2837.0,37.95427295627941
2838,2838.0,38.37933446529949
2839,2839.0,69.77078404981125
2840,2840.0,_
2841,2841.0,77.5485
2842,2842.0,56.06425439272254
2843,2843.0,31.628557167315474
2844,2844.0,54.63884548079699
2845,2845.0,45.19726445151555
2846,2846.0,39.79464965862845
2847,2847.0,37.73537738972158
2848,2848.0,0.0
2849,2849.0,34.06144608079926
2850,2850.0,39.23755190525095
2851,2851.0,25.20125056389783
2852,2852.0,27.6098
2853,2853.0,52.625
2854,2854.0,43.37443748171698
2855,2855.0,37.09634405129688
2856,2856.0,75.46929999999999
2857,2857.0,32.68350077553614
2858,2858.0,26.487647000521648
2859,2859.0,28.036369555173817
2860,2860.0,32.40485357041229
2861,2861.0,_
2862,2862.0,0.0
2863,2863.0,21.4687
2864,2864.0,49.015838040227564
2865,2865.0,35.84536160143076
2866,2866.0,22.71320762670474
2867,2867.0,31.461461153857627
2868,2868.0,37.6379824796755
2869,2869.0,27.161687989861917
2870,2870.0,22.844710042210387
2871,2871.0,40.50294363064244
2872,2872.0,48.00865478127188
2873,2873.0,37.84735978222026
2874,2874.0,36.16498622032738
2875,2875.0,28.978375330785063
2876,2876.0,25.438900000000004
2877,2877.0,69.1324747369012
2878,2878.0,65.8307
2879,2879.0,23.67045316097758
2880,2880.0,38.32724843836312
2881,2881.0,20.207
2882,2882.0,_
2883,2883.0,32.41229069354305
2884,2884.0,56.1215395173516
2885,2885.0,75.69227926528464
2886,2886.0,37.39950549435424
2887,2887.0,36.73023771693735
2888,2888.0,31.414435093010848
2889,2889.0,29.911423363572975
2890,2890.0,43.21337383981837
2891,2891.0,25.71769309266328
2892,2892.0,63.577627009564836
2893,2893.0,54.187164181058016
2894,2894.0,26.378518510538903
2895,2895.0,45.66214764060706
2896,2896.0,33.94494487675907
2897,2897.0,30.672936337596525
2898,2898.0,82.64707629776893
2899,2899.0,_
2900,2900.0,27.219127938066602
2901,2901.0,45.683767123055034
2902,2902.0,_
2903,2903.0,34.11245112630082
2904,2904.0,64.04852192648528
2905,2905.0,44.304936626871125
2906,2906.0,30.39307837122969
2907,2907.0,27.70674146341463
2908,2908.0,35.560890596973096
2909,2909.0,0.0
2910,2910.0,0.0
2911,2911.0,26.6700228237792
2912,2912.0,40.31325788759007
2913,2913.0,_
2914,2914.0,112.14650425205377
2915,2915.0,25.218326875444717
2916,2916.0,24.187174320921944
2917,2917.0,31.442620374941583
2918,2918.0,38.35892852688393
2919,2919.0,25.764675583088604
2920,2920.0,42.645704224409194
2921,2921.0,_
2922,2922.0,26.1173
2923,2923.0,29.478005369693157
2924,2924.0,60.175
2925,2925.0,82.23896479334468
2926,2926.0,24.768614559742392
2927,2927.0,47.14878795904203
2928,2928.0,23.995404484602727
2929,2929.0,36.632025935824856
2930,2930.0,31.417199999999998
2931,2931.0,20.0631
2932,2932.0,44.588625887128444
2933,2933.0,21.4687
2934,2934.0,36.93140522992759
2935,2935.0,35.119830984877936
2936,2936.0,25.536194826283893
2937,2937.0,27.195783805078836
2938,2938.0,23.482568525868672
2939,2939.0,23.37446418848493
2940,2940.0,52.6761687253838
2941,2941.0,104.30769999999998
2942,2942.0,55.4964
2943,2943.0,48.23226510848633
2944,2944.0,42.23767376473727
2945,2945.0,43.955881594311066
2946,2946.0,45.70719326606491
2947,2947.0,24.676003795807667
2948,2948.0,37.631312586967475
2949,2949.0,0.0
2950,2950.0,0.0
2951,2951.0,29.92371921224515
2952,2952.0,23.786242092776927
2953,2953.0,29.857852389465936
2954,2954.0,21.4687
2955,2955.0,40.66672760109345
2956,2956.0,21.635263197385935
2957,2957.0,56.32190788848274
2958,2958.0,62.547115022861455
2959,2959.0,30.001383301607653
2960,2960.0,24.83383067095308
2961,2961.0,45.65168310570911
2962,2962.0,46.75585051131384
2963,2963.0,33.2766
2964,2964.0,22.257728517642523
2965,2965.0,52.11211402166368
2966,2966.0,54.60681381275533
2967,2967.0,33.50747846489632
2968,2968.0,32.40745625542214
2969,2969.0,67.09559999999999
2970,2970.0,33.715388641841585
2971,2971.0,23.65423207384158
2972,2972.0,121.9991
2973,2973.0,_
2974,2974.0,95.98525273316075
2975,2975.0,26.624719968883852
2976,2976.0,52.5434477648039
2977,2977.0,33.58059397728185
2978,2978.0,25.7599
2979,2979.0,65.41344411499512
2980,2980.0,74.57722216247134
2981,2981.0,0.0
2982,2982.0,5.385259929179826
2983,2983.0,31.523243901470913
2984,2984.0,68.7470089944712
2985,2985.0,21.881538707489298
2986,2986.0,28.652880969846752
2987,2987.0,18.617625057362286
2988,2988.0,23.981509921811806
2989,2989.0,26.76583343858541
2990,2990.0,27.40835456665371
2991,2991.0,_
2992,2992.0,26.192678330617518
2993,2993.0,26.513599419148992
2994,2994.0,28.64833975833878
2995,2995.0,21.4687
2996,2996.0,67.20348623006932
2997,2997.0,56.44449228768353
2998,2998.0,30.22634349376114
2999,2999.0,21.4687
3000,3000.0,68.7969
3001,3001.0,21.4687
3002,3002.0,13.5393
3003,3003.0,35.53664941134982
3004,3004.0,58.06926693842756
3005,3005.0,69.77905585914266
3006,3006.0,49.64814976724699
3007,3007.0,40.80325087669745
3008,3008.0,81.44322137740727
3009,3009.0,21.4687
3010,3010.0,29.139957059132318
3011,3011.0,24.814192589916864
3012,3012.0,32.50751611937998
3013,3013.0,65.4237344716797
3014,3014.0,0.0
3015,3015.0,60.57139462173795
3016,3016.0,55.06647050782816
3017,3017.0,68.98213228923014
3018,3018.0,21.917447506831525
3019,3019.0,0.0
3020,3020.0,21.26620057672865
3021,3021.0,23.89888910019682
3022,3022.0,0.0
3023,3023.0,32.23394951899024
3024,3024.0,47.037609588541535
3025,3025.0,100.64656005681998
3026,3026.0,34.81061693218906
3027,3027.0,26.047425315212784
3028,3028.0,53.18821904096471
3029,3029.0,43.13616210985885
3030,3030.0,26.59156751301098
3031,3031.0,23.7218
3032,3032.0,67.0956
3033,3033.0,27.205013333166598
3034,3034.0,62.25336077914855
3035,3035.0,22.300538515908237
3036,3036.0,49.50537485147601
3037,3037.0,34.974807532356536
3038,3038.0,64.0377
3039,3039.0,_
3040,3040.0,0.0
3041,3041.0,58.7377
3042,3042.0,51.177941481938575
3043,3043.0,49.04572930784641
3044,3044.0,34.752243507877175
3045,3045.0,28.244201566612556
3046,3046.0,32.29975679662693
3047,3047.0,52.67614745659485
3048,3048.0,47.51787948466077
3049,3049.0,0.0
3050,3050.0,20.857496192834482
3051,3051.0,_
3052,3052.0,18.237562072384733
3053,3053.0,0.0
3054,3054.0,44.33612601430945
3055,3055.0,28.119794874874227
3056,3056.0,118.86266837233717
3057,3057.0,25.17362894885675
3058,3058.0,21.4687
3059,3059.0,27.310253138815206
3060,3060.0,47.05949540986144
3061,3061.0,64.5057
3062,3062.0,21.127315976123334
3063,3063.0,33.82950594798403
3064,3064.0,48.27547148896952
3065,3065.0,47.979589780776706
3066,3066.0,0.0
3067,3067.0,5.488966847125547
3068,3068.0,47.54812388059702
3069,3069.0,98.17134387283858
3070,3070.0,45.37389999999999
3071,3071.0,_
3072,3072.0,44.966
3073,3073.0,22.61391027564153
3074,3074.0,50.51294208891606
3075,3075.0,29.123717929593607
3076,3076.0,252.6533
3077,3077.0,60.0627
3078,3078.0,54.60303016932954
3079,3079.0,10.304299999999998
3080,3080.0,34.02632193485749
3081,3081.0,41.668694315473566
3082,3082.0,64.55716802044134
3083,3083.0,0.0
3084,3084.0,53.03891150404695
3085,3085.0,36.85917148686932
3086,3086.0,26.366720099950435
3087,3087.0,26.740886063567707
3088,3088.0,42.78028441683984
3089,3089.0,0.0
3090,3090.0,60.19354973916149
3091,3091.0,21.4687
3092,3092.0,23.782369854333606
3093,3093.0,39.662156636119185
3094,3094.0,28.527900650542122
3095,3095.0,69.37155914571265
3096,3096.0,46.65487737458066
3097,3097.0,51.65284981962625
3098,3098.0,28.444756886227545
3099,3099.0,27.778848319760368
3100,3100.0,36.77797640441479
3101,3101.0,0.0
3102,3102.0,19.15428732264971
3103,3103.0,55.63414526294865
3104,3104.0,11.5894211800807
3105,3105.0,21.4687
3106,3106.0,21.4687
3107,3107.0,47.95723218384561
3108,3108.0,51.33125802223677
3109,3109.0,45.58633083373565
3110,3110.0,26.487761422638233
3111,3111.0,52.71909994860549
3112,3112.0,_
3113,3113.0,35.334732524695156
3114,3114.0,38.059803055942915
3115,3115.0,52.107193853882634
3116,3116.0,37.17403802484088
3117,3117.0,28.481057030591398
3118,3118.0,54.415724921875515
3119,3119.0,61.33014249641476
3120,3120.0,33.5314415150534
3121,3121.0,26.471713414656175
3122,3122.0,0.0
3123,3123.0,39.416319444099855
3124,3124.0,34.46951128856607
3125,3125.0,74.65218468572571
3126,3126.0,32.78345017996395
3127,3127.0,69.4986888638917
3128,3128.0,_
3129,3129.0,19.089231058643374
3130,3130.0,27.45231583205188
3131,3131.0,28.4944566529672
3132,3132.0,22.898135619192516
3133,3133.0,34.30951878407996
3134,3134.0,44.800730054616295
3135,3135.0,34.17515731904711
3136,3136.0,30.64406495937332
3137,3137.0,50.7878
3138,3138.0,34.07861239839828
3139,3139.0,63.69990670923155
3140,3140.0,49.7885
3141,3141.0,45.72167747467457
3142,3142.0,_
3143,3143.0,26.504796085020427
3144,3144.0,37.3133
3145,3145.0,35.13754770867376
3146,3146.0,37.69832334336123
3147,3147.0,49.722177033617704
3148,3148.0,81.12820000000002
3149,3149.0,51.48376608952096
3150,3150.0,44.31958334008626
3151,3151.0,37.1615
3152,3152.0,32.38164147927894
3153,3153.0,29.492163934056233
3154,3154.0,65.71880230154022
3155,3155.0,65.91698564864585
3156,3156.0,51.9067197028669
3157,3157.0,31.52291662720749
3158,3158.0,25.757589962313375
3159,3159.0,_
3160,3160.0,24.675362151620575
3161,3161.0,21.14725417009791
3162,3162.0,21.4687
3163,3163.0,21.05525722813811
3164,3164.0,49.99844691494172
3165,3165.0,45.3407
3166,3166.0,89.09823867656706
3167,3167.0,36.65289598588451
3168,3168.0,23.254792769839966
3169,3169.0,62.785393234619804
3170,3170.0,34.07065241163899
3171,3171.0,41.30632403100775
3172,3172.0,37.44223186124183
3173,3173.0,32.70748320444148
3174,3174.0,27.00054281913865
3175,3175.0,21.70968348211583
3176,3176.0,30.073661025214196
3177,3177.0,27.998929573585087
3178,3178.0,48.03085520518241
3179,3179.0,24.884581524282506
3180,3180.0,31.792
3181,3181.0,22.47983821169873
3182,3182.0,0.0
3183,3183.0,36.06703154407884
3184,3184.0,31.69570231568552
3185,3185.0,28.806359904812776
3186,3186.0,42.86957612045698
3187,3187.0,37.05556562943741
3188,3188.0,65.71473407630076
3189,3189.0,23.54300619247384
3190,3190.0,32.222312526035466
3191,3191.0,62.156984951610994
3192,3192.0,36.77990849404656
3193,3193.0,36.77726644021739
3194,3194.0,34.66320556159862
3195,3195.0,30.768602786950815
3196,3196.0,47.45136797934315
3197,3197.0,25.703619856638277
3198,3198.0,36.450874131162244
3199,3199.0,44.55907802522779
3200,3200.0,56.75080536651326
3201,3201.0,0.0
3202,3202.0,41.01081356112613
3203,3203.0,31.468398326558827
3204,3204.0,51.28056232929377
3205,3205.0,31.345979906399478
3206,3206.0,27.20114846396903
3207,3207.0,21.4687
3208,3208.0,33.41381674650405
3209,3209.0,15.545012507305668
3210,3210.0,0.0
3211,3211.0,59.054677418224884
3212,3212.0,_
3213,3213.0,35.79645104102007
3214,3214.0,49.42606006175835
3215,3215.0,29.275571268908873
3216,3216.0,35.37996816762797
3217,3217.0,62.51106325403365
3218,3218.0,55.935736194994156
3219,3219.0,59.784113677562196
3220,3220.0,_
3221,3221.0,97.2021
3222,3222.0,0.0
3223,3223.0,41.82893203096401
3224,3224.0,45.876171516413635
3225,3225.0,34.27123255475378
3226,3226.0,37.097743073975
3227,3227.0,27.173559617608717
3228,3228.0,39.66542186332214
3229,3229.0,47.05949540986144
3230,3230.0,34.146580947630916
3231,3231.0,38.8246772674713
3232,3232.0,25.423662996800072
3233,3233.0,35.54973319515589
3234,3234.0,39.92079620403377
3235,3235.0,51.06084792513643
3236,3236.0,22.601190779082174
3237,3237.0,37.362990420090284
3238,3238.0,0.0
3239,3239.0,26.40833289255714
3240,3240.0,28.41110032402271
3241,3241.0,25.02409558982518
3242,3242.0,55.13829386092846
3243,3243.0,23.15938598952296
3244,3244.0,26.70447259048474
3245,3245.0,32.12614776248358
3246,3246.0,52.00870587754575
3247,3247.0,54.813299999999984
3248,3248.0,25.349658808297868
3249,3249.0,41.68360269820283
3250,3250.0,_
3251,3251.0,0.0
3252,3252.0,_
3253,3253.0,38.921282239632205
3254,3254.0,21.97353270988959
3255,3255.0,23.8137494384556
3256,3256.0,24.797
3257,3257.0,76.74949479655987
3258,3258.0,36.342910386738374
3259,3259.0,24.707092251453293
3260,3260.0,61.335412541914536
3261,3261.0,77.5485
3262,3262.0,21.4687
3263,3263.0,24.986584240734366
3264,3264.0,28.2361319208252
3265,3265.0,42.249324273109565
3266,3266.0,33.646086072631974
3267,3267.0,16.30547240602936
3268,3268.0,40.25177695788641
3269,3269.0,22.17192477847121
3270,3270.0,36.32093837383152
3271,3271.0,36.648394334329296
3272,3272.0,52.04630000000001
3273,3273.0,31.98122000340798
3274,3274.0,27.654552545268594
3275,3275.0,26.980388252615622
3276,3276.0,37.736550300107446
3277,3277.0,36.660501727558604
3278,3278.0,24.931566062176156
3279,3279.0,33.313
3280,3280.0,37.33228614302625
3281,3281.0,20.326794703610616
3282,3282.0,16.549253845019543
3283,3283.0,53.06760625386741
3284,3284.0,33.31631849961278
3285,3285.0,58.46864813964461
3286,3286.0,34.59419875939131
3287,3287.0,38.92191441061627
3288,3288.0,30.033200302610407
3289,3289.0,38.77083971977968
3290,3290.0,0.0
3291,3291.0,_
3292,3292.0,3.950299726225944
3293,3293.0,71.78910010626856
3294,3294.0,43.13634125386435
3295,3295.0,67.10669999999999
3296,3296.0,25.274889089834776
3297,3297.0,51.1182
3298,3298.0,26.886422061576344
3299,3299.0,26.38808705786064
3300,3300.0,34.75529909251434
3301,3301.0,_
3302,3302.0,35.903204765033465
3303,3303.0,49.9744565908907
3304,3304.0,100.05002481913496
3305,3305.0,91.32339999999999
3306,3306.0,28.02428555345633
3307,3307.0,50.07940000000001
3308,3308.0,21.4687
3309,3309.0,19.716685036876918
3310,3310.0,77.14380000000001
3311,3311.0,25.7568
3312,3312.0,_
3313,3313.0,45.945726776519464
3314,3314.0,37.834169796719365
3315,3315.0,21.601712524699238
3316,3316.0,0.0
3317,3317.0,48.05383741730398
3318,3318.0,35.440279055128954
3319,3319.0,59.50581081562595
3320,3320.0,0.0
3321,3321.0,0.0
3322,3322.0,0.0
3323,3323.0,32.4707757150046
3324,3324.0,48.64905881160157
3325,3325.0,30.856707330559257
3326,3326.0,73.92914618511317
3327,3327.0,33.06911773487178
3328,3328.0,35.72620321837962
3329,3329.0,24.98978564612209
3330,3330.0,7.562292406642282
3331,3331.0,22.178601935060676
3332,3332.0,21.4687
3333,3333.0,47.09532828645705
3334,3334.0,21.46251035363312
3335,3335.0,26.97375713925119
3336,3336.0,35.570413307420765
3337,3337.0,24.797
3338,3338.0,23.943888858276324
3339,3339.0,34.464758485148856
3340,3340.0,27.968577179804708
3341,3341.0,24.797
3342,3342.0,57.64052643926911
3343,3343.0,26.532630561643888
3344,3344.0,50.4380943743318
3345,3345.0,28.444941368405825
3346,3346.0,34.74575538707286
3347,3347.0,63.64493526635893
3348,3348.0,63.817892027773446
3349,3349.0,44.90710582397843
3350,3350.0,28.722714462873924
3351,3351.0,_
3352,3352.0,76.77280040936286
3353,3353.0,26.08355186754726
3354,3354.0,46.79290675754911
3355,3355.0,51.86927409681482
3356,3356.0,57.84844815691456
3357,3357.0,25.15529945260153
3358,3358.0,37.07717883590489
3359,3359.0,_
3360,3360.0,0.0
3361,3361.0,16.719
3362,3362.0,_
3363,3363.0,50.61532335412626
3364,3364.0,31.817390957298347
3365,3365.0,27.060387421845213
3366,3366.0,45.657735756022156
3367,3367.0,44.63492859449545
3368,3368.0,34.29257124615804
3369,3369.0,36.76723780816349
3370,3370.0,28.291463192457886
3371,3371.0,28.08659953335907
3372,3372.0,0.0
3373,3373.0,48.6279
3374,3374.0,73.468476849479
3375,3375.0,51.348563537157254
3376,3376.0,35.457654367435644
3377,3377.0,48.42146617535296
3378,3378.0,48.26220553811023
3379,3379.0,0.0
3380,3380.0,25.00794378588832
3381,3381.0,_
3382,3382.0,21.4687
3383,3383.0,
3384,3384.0,21.4687
3385,3385.0,37.31236471588846
3386,3386.0,66.90205605132552
3387,3387.0,24.24425560162409
3388,3388.0,18.952762254800962
3389,3389.0,0.0
3390,3390.0,67.09559999999999
3391,3391.0,_
3392,3392.0,23.816699999999997
3393,3393.0,24.446458275751645
3394,3394.0,45.348558006263296
3395,3395.0,26.5649054233743
3396,3396.0,33.726840439247404
3397,3397.0,49.19822364256672
3398,3398.0,51.629342936970986
3399,3399.0,22.205012055385133
3400,3400.0,13.030014559563952
3401,3401.0,40.29499339894294
3402,3402.0,32.24819690486231
3403,3403.0,41.4521324816169
3404,3404.0,42.37674774438044
3405,3405.0,29.08576290918989
3406,3406.0,26.239983766850337
3407,3407.0,54.27448589332283
3408,3408.0,30.225289731958764
3409,3409.0,49.946600000000004
3410,3410.0,39.89080399385177
3411,3411.0,0.0
3412,3412.0,11.001150047919404
3413,3413.0,69.0227743436714
3414,3414.0,38.630864843204215
3415,3415.0,25.081232667010504
3416,3416.0,37.87451972863697
3417,3417.0,21.4687
3418,3418.0,31.145386746921137
3419,3419.0,36.076504072151295
3420,3420.0,_
3421,3421.0,21.4687
3422,3422.0,31.545492145711638
3423,3423.0,25.709021100031286
3424,3424.0,0.0
3425,3425.0,51.96494068743716
3426,3426.0,61.90889868374244
3427,3427.0,29.64850269140081
3428,3428.0,32.0117
3429,3429.0,0.0
3430,3430.0,26.115589113288014
3431,3431.0,78.2537
3432,3432.0,_
3433,3433.0,53.23289523866803
