,Unnamed: 0,act_no,mts_mm_access_type,SEX_F,SEX_M,SEX_NA,cus_age_stn_cd,pft_amt_stn_cd,fst_act_opn_dt,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,LIFESTAGE_NA,tco_cus_grd_cd,tot_ivs_te_sgm_cd,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,HOLDINGS_TYPE_NA,loy_sgm_cd,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,act_no.1,stk_pdt_hld_yn,ose_stk_pdt_hld_yn,mrz_pdt_tp_sgm_cd,mrz_mkt_dit_cd,aet_bse_stk_trd_tp_cd,bas_stk_trd_tp_cd,MAX_ASSET_VALUE,value_weighted_volatility,leverage
764,764,764.0,5.0,1.0,0.0,0.0,4.0,1.0,562.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,764.0,1.0,0.0,3.0,1.0,1.0,2.0,437628.0,29.685899999999997,0.0
765,765,765.0,6.0,1.0,0.0,0.0,8.0,1.0,476.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,1.0,0.0,3.0,2.0,3.0,8.0,63115413.0,31.10984080373896,0.0
766,766,766.0,3.0,0.0,1.0,0.0,1.0,1.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,766.0,1.0,0.0,3.0,2.0,1.0,10.0,876036.0,59.92410506769354,0.0
767,767,767.0,2.0,1.0,0.0,0.0,,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,1.0,0.0,3.0,,,,2000000.0,24.1298,0.0
768,768,768.0,1.0,1.0,0.0,0.0,9.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,1.0,0.0,3.0,2.0,1.0,8.0,971599.0,21.4687,0.0
769,769,769.0,6.0,0.0,1.0,0.0,5.0,1.0,1668.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,769.0,1.0,0.0,3.0,1.0,1.0,4.0,4644023.0,21.4687,0.0
770,770,770.0,1.0,0.0,1.0,0.0,6.0,1.0,1429.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770.0,1.0,0.0,3.0,1.0,1.0,2.0,4216221.0,29.6274,0.0
771,771,771.0,6.0,1.0,0.0,0.0,8.0,2.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,1.0,0.0,3.0,2.0,2.0,11.0,5939929.0,46.739833631110855,0.0
772,772,772.0,6.0,0.0,1.0,0.0,6.0,1.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,1.0,1.0,3.0,2.0,5.0,10.0,746369398.0,36.13010703754883,0.0
773,773,773.0,6.0,0.0,1.0,0.0,1.0,1.0,817.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,1.0,0.0,3.0,2.0,2.0,9.0,9309487.0,57.88084342780472,0.0
774,774,774.0,6.0,1.0,0.0,0.0,2.0,1.0,785.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,774.0,1.0,1.0,3.0,1.0,2.0,2.0,7560505.0,21.768453054822004,0.0
775,775,775.0,5.0,1.0,0.0,0.0,8.0,1.0,652.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775.0,1.0,0.0,3.0,1.0,2.0,3.0,23560782.0,29.947326148518297,0.0
776,776,776.0,6.0,1.0,0.0,0.0,9.0,1.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1.0,0.0,3.0,2.0,1.0,8.0,1199449.0,21.4687,0.0
777,777,777.0,6.0,1.0,0.0,0.0,5.0,1.0,598.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,777.0,1.0,0.0,3.0,2.0,1.0,8.0,1362905.0,37.84790248369292,0.0
778,778,778.0,5.0,1.0,0.0,0.0,1.0,1.0,584.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,778.0,1.0,0.0,3.0,1.0,1.0,2.0,1200317.0,21.4687,0.0
779,779,779.0,1.0,0.0,1.0,0.0,2.0,1.0,472.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,779.0,0.0,1.0,3.0,1.0,1.0,2.0,5812.0,67.09559999999999,0.0
780,780,780.0,6.0,0.0,1.0,0.0,7.0,1.0,466.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,1.0,0.0,3.0,2.0,3.0,10.0,102316841.0,53.38745743410085,0.0
781,781,781.0,5.0,0.0,1.0,0.0,3.0,1.0,450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,781.0,1.0,1.0,3.0,2.0,1.0,8.0,1075971.0,31.713236147409088,0.0
782,782,782.0,6.0,0.0,1.0,0.0,1.0,1.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,1.0,1.0,3.0,2.0,1.0,10.0,924894.0,43.553339490089364,0.0
783,783,783.0,6.0,0.0,1.0,0.0,8.0,1.0,8458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,1.0,0.0,3.0,2.0,3.0,9.0,39220604.0,70.25581610744567,0.0
784,784,784.0,6.0,0.0,1.0,0.0,6.0,1.0,4740.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,3.0,2.0,2.0,6.0,13209246.0,35.35374753616116,0.0
785,785,785.0,2.0,1.0,0.0,0.0,8.0,1.0,3980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785.0,1.0,0.0,3.0,1.0,3.0,2.0,81112900.0,47.76449504437293,0.0
786,786,786.0,6.0,1.0,0.0,0.0,7.0,1.0,912.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,1.0,0.0,3.0,2.0,3.0,8.0,76717395.0,31.91285456436523,0.0
787,787,787.0,6.0,1.0,0.0,0.0,6.0,1.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,1.0,1.0,3.0,3.0,3.0,10.0,42252170.0,56.31495811707582,0.0
788,788,788.0,6.0,1.0,0.0,0.0,6.0,1.0,748.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,788.0,1.0,0.0,3.0,1.0,1.0,2.0,4535995.0,28.54256967576132,0.0
789,789,789.0,5.0,1.0,0.0,0.0,3.0,1.0,652.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789.0,1.0,1.0,3.0,2.0,2.0,7.0,30304058.0,55.312630476975464,0.0
790,790,790.0,6.0,0.0,1.0,0.0,,1.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,1.0,0.0,3.0,3.0,2.0,10.0,7926635.0,48.642578369370156,0.0
791,791,791.0,5.0,1.0,0.0,0.0,1.0,1.0,511.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,1.0,0.0,3.0,1.0,1.0,2.0,1412432.0,21.4687,0.0
792,792,792.0,2.0,0.0,1.0,0.0,7.0,1.0,398.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,792.0,1.0,0.0,3.0,1.0,1.0,2.0,5000.0,_,0.0
793,793,793.0,3.0,1.0,0.0,0.0,1.0,1.0,278.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,793.0,0.0,1.0,3.0,1.0,1.0,5.0,3167323.0,23.7218,0.0
794,794,794.0,4.0,0.0,1.0,0.0,1.0,1.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,794.0,1.0,0.0,3.0,2.0,1.0,8.0,4968850.0,21.4687,0.0
795,795,795.0,6.0,0.0,1.0,0.0,8.0,1.0,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,795.0,1.0,0.0,3.0,2.0,3.0,7.0,78986245.0,31.641770439771257,0.0
796,796,796.0,4.0,1.0,0.0,0.0,5.0,1.0,5457.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,1.0,0.0,3.0,2.0,2.0,9.0,15192652.0,40.547875924444945,0.0
797,797,797.0,6.0,1.0,0.0,0.0,4.0,1.0,924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,797.0,1.0,1.0,3.0,2.0,2.0,8.0,20601233.0,21.79707454631396,0.0
798,798,798.0,6.0,0.0,1.0,0.0,6.0,1.0,1811.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,1.0,0.0,3.0,3.0,3.0,10.0,40500607.0,41.425917358895596,0.0
799,799,799.0,6.0,0.0,1.0,0.0,3.0,1.0,1739.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,1.0,0.0,3.0,3.0,3.0,10.0,46941028.0,39.31795666459711,39963438.0
800,800,800.0,6.0,1.0,0.0,0.0,3.0,1.0,928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0,1.0,1.0,3.0,1.0,1.0,4.0,2705648.0,40.40262494394115,0.0
801,801,801.0,6.0,1.0,0.0,0.0,4.0,1.0,910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,801.0,1.0,0.0,3.0,1.0,1.0,4.0,4294061.0,77.77831817016481,0.0
802,802,802.0,6.0,1.0,0.0,0.0,2.0,1.0,894.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,802.0,1.0,0.0,3.0,2.0,2.0,8.0,19652675.0,35.09381007856015,0.0
803,803,803.0,6.0,0.0,1.0,0.0,9.0,1.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,803.0,1.0,1.0,3.0,2.0,3.0,8.0,34911812.0,33.38982023179083,0.0
804,804,804.0,6.0,1.0,0.0,0.0,2.0,1.0,730.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,1.0,0.0,3.0,2.0,1.0,8.0,5001464.0,41.77375615235912,0.0
805,805,805.0,4.0,1.0,0.0,0.0,5.0,1.0,657.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,805.0,1.0,0.0,3.0,2.0,2.0,8.0,5846898.0,28.57374087598459,0.0
806,806,806.0,6.0,1.0,0.0,0.0,3.0,1.0,610.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,1.0,0.0,3.0,3.0,1.0,8.0,1686668.0,32.65701259394099,0.0
807,807,807.0,4.0,0.0,1.0,0.0,3.0,1.0,515.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,807.0,1.0,0.0,3.0,2.0,1.0,8.0,195400.0,35.84923519978255,0.0
808,808,808.0,5.0,1.0,0.0,0.0,8.0,1.0,491.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,808.0,1.0,0.0,3.0,1.0,2.0,2.0,14321981.0,21.4687,0.0
809,809,809.0,5.0,1.0,0.0,0.0,9.0,1.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,809.0,1.0,0.0,3.0,2.0,1.0,6.0,141981.0,0.0,0.0
810,810,810.0,6.0,1.0,0.0,0.0,2.0,1.0,358.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,810.0,1.0,1.0,3.0,1.0,1.0,4.0,4426460.0,34.293537321048525,0.0
811,811,811.0,6.0,1.0,0.0,0.0,3.0,1.0,801.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,1.0,1.0,3.0,3.0,3.0,11.0,68797510.0,57.32423203404883,0.0
812,812,812.0,6.0,0.0,1.0,0.0,1.0,1.0,1565.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,812.0,1.0,1.0,3.0,2.0,2.0,6.0,6573972.0,24.326758038131967,0.0
813,813,813.0,6.0,1.0,0.0,0.0,5.0,1.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,813.0,1.0,1.0,3.0,1.0,3.0,2.0,35324321.0,49.504758564554024,0.0
814,814,814.0,6.0,0.0,1.0,0.0,4.0,1.0,997.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,1.0,0.0,3.0,,,,2988193.0,66.12056965568644,0.0
815,815,815.0,2.0,0.0,1.0,0.0,7.0,1.0,940.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,815.0,1.0,0.0,3.0,1.0,1.0,2.0,226912.0,3.63191813474584,0.0
816,816,816.0,4.0,1.0,0.0,0.0,2.0,1.0,934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,1.0,0.0,3.0,,,,628400.0,21.4687,0.0
817,817,817.0,6.0,0.0,1.0,0.0,2.0,1.0,826.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,817.0,1.0,0.0,3.0,2.0,1.0,8.0,906530.0,28.143123046893795,0.0
818,818,818.0,6.0,1.0,0.0,0.0,8.0,1.0,717.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,1.0,0.0,3.0,2.0,4.0,8.0,109501247.0,24.553096592488576,0.0
819,819,819.0,6.0,0.0,1.0,0.0,1.0,1.0,653.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,1.0,0.0,3.0,3.0,2.0,9.0,9257316.0,31.3929764066172,0.0
820,820,820.0,6.0,0.0,1.0,0.0,5.0,1.0,646.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,1.0,1.0,3.0,2.0,3.0,10.0,30788626.0,30.655938206931342,0.0
821,821,821.0,5.0,0.0,1.0,0.0,,1.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,821.0,1.0,0.0,3.0,2.0,1.0,8.0,34105.0,7.328611926605506,0.0
822,822,822.0,6.0,0.0,1.0,0.0,,1.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,822.0,1.0,0.0,3.0,2.0,2.0,6.0,16627259.0,32.70194957466071,0.0
823,823,823.0,6.0,1.0,0.0,0.0,1.0,1.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,1.0,0.0,,,,,428064.0,24.796999999999997,0.0
