,account_number,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,Label
2680,0.305061012,0.6,1,0,0.5,0.0,0.01197281,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.000157216,0.082446508,0.0,3
2681,0.305261052,0.2,1,0,0.875,0.0,0.004634636,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.4,4.47e-05,0.072075614,0.0,1
2682,0.305461092,1.0,1,0,0.875,0.714285714,0.171095319,0,0,0,0,0,0,0,1,0,0,0.833333333,0.8,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.75,0.7,0.280061396,0.175385631,0.186471544,2
2683,0.305561112,1.0,0,1,0.25,0.0,0.115865905,0,0,1,0,0,0,0,0,0,0,0.666666667,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.5,0.6,0.073681421,0.111193998,0.0,0
2684,0.305661132,0.4,1,0,0.625,0.0,0.040630311,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.2,0.011047741,0.470395671,0.0,3
2685,0.305761152,1.0,1,0,0.125,0.0,0.037231577,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.002241997,0.09953173,0.0,1
2686,0.305861172,1.0,0,1,0.375,0.0,0.037077089,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.01053635,0.084865931,0.0,2
2687,0.305961192,0.8,0,1,0.5,0.0,0.036845358,0,0,0,0,1,0,0,0,0,0,0.333333333,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.000323171,0.107989462,0.0,0
2688,0.306061212,0.0,1,0,0.5,0.0,0.032751429,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000311894,0.186165969,0.0,3
2689,0.306161232,0.4,1,0,0.25,0.0,0.013749421,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.3,2.51e-05,0.255226002,0.0,1
2690,0.306261252,0.6,0,1,0.5,0.0,0.006642979,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.25,0.4,0.006946449,0.083514578,0.0,2
2691,0.306361272,1.0,1,0,0.75,0.0,0.421829136,0,0,0,0,0,0,0,1,0,0,0.5,1.0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.7,0.071747328,0.133795638,0.0,0
2692,0.306461292,1.0,0,1,0.75,0.0,0.13146918,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.7,0.033202681,0.190979357,0.0,3
2693,0.306561312,1.0,0,1,0.875,0.0,0.119805345,0,0,0,0,1,0,0,0,0,0,0.666666667,0.6,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.5,1.0,0.102062488,0.189808122,0.064773542,1
2694,0.306761352,0.6,1,0,0.375,0.0,0.036922602,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.000344288,0.021610861,0.0,2
2695,0.306861372,0.2,0,1,0.625,0.0,0.036613626,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000174373,0.188100183,0.0,0
2696,0.306961392,0.2,1,0,0.25,0.0,0.033214893,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,1.14e-05,0.388489973,0.0,3
2697,0.307061412,1.0,1,0,0.375,0.0,0.020624131,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.2,0.00283401,0.179493614,0.0,1
2698,0.307261452,0.2,0,1,0.0,0.0,0.009501004,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,6.94e-06,0.17787896,0.0,2
2699,0.307361472,1.0,0,1,0.875,0.0,0.661748803,0,0,0,0,1,0,0,0,0,0,0.5,1.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.5,0.5,0.039267984,0.089399196,0.0,0
2700,0.307461492,1.0,1,0,0.625,0.0,0.576934961,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.019274754,0.199836286,0.0,3
2701,0.307561512,0.8,0,1,0.25,0.0,0.086049745,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.009553885,0.115167983,0.0,1
2702,0.307661532,0.4,0,1,0.0,0.0,0.06789742,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.1,0.000155715,1.0,0.0,2
2703,0.307761552,1.0,0,1,0.375,0.0,0.06357176,0,0,1,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.75,0.1,0.283622076,0.237638582,0.0,0
2704,0.307861572,1.0,0,1,0.375,0.0,0.050672022,0,0,1,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.009726511,0.21602672,0.0,3
2705,0.307961592,0.2,1,0,0.875,0.0,0.025027035,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000102345,0.040672145,0.0,1
2706,0.308061612,0.8,0,1,0.0,0.0,0.010427931,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.666666667,0.0,0.8,0.000717614,0.134574725,0.0,2
2707,0.308161632,0.2,0,1,0.0,0.0,0.003553221,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,3.45e-05,0.16482672,0.0,0
2708,0.308261652,1.0,0,1,0.625,0.0,0.384983779,0,0,0,0,0,0,1,0,0,0,0.5,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.5,0.8,0.117075627,0.255429736,0.0,3
2709,0.308461692,1.0,1,0,0.625,0.0,0.634404449,0,0,0,0,1,0,0,0,0,0,0.666666667,1.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.5,0.2,0.089037237,0.209835225,0.0,1
2710,0.308561712,1.0,1,0,0.25,0.0,0.045110459,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.8,0.005137751,0.145788436,0.0,2
2711,0.308661732,1.0,0,1,0.5,0.0,0.037463309,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.75,0.7,0.124693466,0.104254528,0.0,0
2712,0.308761752,1.0,0,1,0.125,0.0,0.036768114,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.0,0.7,0.004558577,0.105735648,0.0,3
2713,0.308861772,1.0,1,0,0.25,0.0,0.034064576,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.001223974,0.169226901,0.0,1
2714,0.309061812,1.0,0,1,0.125,0.0,0.032287965,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.0,0.7,0.005212134,0.238156545,0.0,2
2715,0.309161832,1.0,1,0,0.0,0.0,0.02433184,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.003046502,0.084865931,0.0,0
2716,0.309261852,0.4,1,0,0.0,0.0,0.023327669,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.1,0.00454719,0.094024492,0.0,3
2717,0.309461892,0.2,0,1,0.875,0.0,0.634790669,0,0,0,0,1,0,0,0,0,0,0.5,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.5,0.000470234,0.112809467,0.0,1
2718,0.309561912,1.0,0,1,0.125,0.0,0.062567588,0,1,0,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.333333333,0.25,1.0,0.010084971,0.274487292,0.0,2
2719,0.309661932,1.0,1,0,0.75,0.0,0.036922602,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.016589698,0.184564306,0.0,0
2720,0.309761952,1.0,0,1,0.625,0.0,0.036536382,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.010863729,0.20434856,0.0,3
2721,0.309861972,0.4,1,0,0.25,0.0,0.036459138,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.3,0.001599705,0.112480346,0.0,1
2722,0.309961992,0.0,1,0,0.25,0.0,0.034605283,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.2,0.007175457,0.109844376,0.0,2
2723,0.310062012,1.0,1,0,0.75,0.0,0.02726711,0,0,0,0,0,1,0,0,0,0,0.666666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.666666667,0.5,0.7,0.113990716,0.145467028,0.0,0
2724,0.310262052,1.0,1,0,0.875,0.0,0.020855863,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.002479166,0.075704431,0.0,3
2725,0.310362072,1.0,1,0,0.75,0.0,0.64266955,0,0,0,0,0,1,0,0,0,0,0.666666667,0.6,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.75,0.9,0.159511606,0.220108343,0.0,1
2726,0.310462092,1.0,1,0,0.125,0.0,0.062181369,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.000697676,0.045759241,0.0,2
2727,0.310562112,0.8,1,0,0.375,0.0,0.051907925,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.000226955,0.084865931,0.0,0
2728,0.310662132,1.0,1,0,1.0,0.0,0.041325506,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.5,0.1,0.102252166,0.084865931,0.0,3
2729,0.310762152,1.0,1,0,0.375,0.0,0.040630311,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.8,0.000943134,0.189719621,0.0,1
2730,0.310862172,1.0,0,1,0.875,0.0,0.039162676,0,0,0,0,1,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.75,0.7,0.161813208,0.203075553,0.0,2
2731,0.310962192,0.0,1,0,0.5,0.0,0.03591843,0,0,0,0,0,0,0,1,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.8,0.005934456,0.180334512,0.0,0
2732,0.311062212,0.4,1,0,0.0,0.0,0.034450796,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.0,0.5,0.001215751,0.104733665,0.0,3
2733,0.311162232,1.0,1,0,0.5,0.0,0.0337556,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.8,0.002126382,0.208569265,0.0,1
2734,0.311362272,1.0,0,1,1.0,0.0,0.312219991,0,0,0,0,0,0,0,0,1,0,0.666666667,1.0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.9,0.030869391,0.139754011,0.0,2
2735,0.311462292,1.0,0,1,0.625,0.0,0.407847984,0,0,0,0,1,0,0,0,0,0,0.666666667,1.0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,1.0,0.026274938,0.150541083,0.0,0
2736,0.311562312,1.0,1,0,0.875,0.0,0.129229106,0,0,0,0,0,0,0,1,0,0,0.333333333,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.333333333,0.25,0.8,0.025934647,0.206147061,0.0,3
2737,0.311662332,1.0,1,0,0.25,0.0,0.067202225,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.666666667,0.25,0.5,0.026536227,0.147034821,0.0,1
2738,0.311762352,1.0,0,1,0.125,0.0,0.061640661,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.8,0.005743661,0.112624038,0.0,2
2739,0.311862372,0.8,1,0,0.125,0.0,0.061408929,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.25,0.1,0.028505328,0.21528528,0.0,0
2740,0.311962392,1.0,1,0,0.25,0.0,0.057469489,0,0,0,1,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.040090476,0.242655698,0.0,3
2741,0.312062412,1.0,1,0,0.5,0.0,0.044106288,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.7,0.008982862,0.132615763,0.0,1
2742,0.312162432,0.8,1,0,0.375,0.0,0.026571914,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.001724546,0.10467014,0.0,2
2743,0.312462492,1.0,0,1,0.75,0.0,0.664993048,0,0,0,0,1,0,0,0,0,0,0.666666667,1.0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.333333333,0.5,0.8,0.045633984,0.136329071,0.0,0
2744,0.312562513,1.0,1,0,0.75,0.0,0.65325197,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.5,0.1,0.037796145,0.295390416,0.0,3
2745,0.312662533,1.0,0,1,0.75,0.0,0.360188475,0,0,0,0,0,0,1,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.7,0.044191628,0.129654872,0.0,1
2746,0.312762553,1.0,0,1,0.375,0.0,0.218677584,0,0,1,0,0,0,0,0,0,0,0.5,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.5,0.8,0.070268565,0.274990529,0.0,2
2747,0.312962593,0.6,0,1,0.625,0.0,0.0490499,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.003351616,0.075446908,0.0,0
2748,0.313062613,0.2,0,1,0.0,0.0,0.045651166,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.000288994,0.108551811,0.0,3
2749,0.313162633,1.0,1,0,0.25,0.0,0.040166847,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.015291473,0.11267708,0.0,1
2750,0.313262653,0.0,0,1,0.0,0.0,0.037540553,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.004028812,0.090524289,0.0,2
2751,0.313362673,1.0,1,0,0.875,0.0,0.635331376,0,0,0,0,0,1,0,0,0,0,0.333333333,1.0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.03096194,0.135695748,0.0,0
2752,0.313462693,1.0,0,1,0.875,0.0,0.628997374,0,0,0,0,1,0,0,0,0,0,0.5,1.0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.7,0.02464229,0.177224746,0.0,3
2753,0.313562713,1.0,0,1,0.625,0.0,0.032674185,0,0,0,0,1,0,0,0,0,0,0.666666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.5,0.7,0.048883446,0.135163884,0.0,1
2754,0.313662733,0.6,0,1,0.5,0.0,0.133554766,0,0,0,0,1,0,0,0,0,0,0.166666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.002029895,0.12118621,0.0,2
2755,0.313762753,1.0,0,1,0.125,0.714285714,0.132627839,0,1,0,0,0,0,0,0,0,0,0.833333333,0.6,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.333333333,0.75,0.8,0.285738444,0.200924299,0.232859718,0
2756,0.313862773,1.0,1,0,0.5,0.0,0.067124981,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.9,0.012050574,0.134781715,0.0,3
2757,0.313962793,0.8,1,0,0.5,0.0,0.04140275,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.5,0.1,0.043904322,0.252036305,0.0,1
2758,0.314062813,1.0,1,0,0.625,0.0,0.040862042,0,0,0,0,0,1,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.001083471,0.196968614,0.0,2
2759,0.314162833,1.0,0,1,0.375,0.0,0.040166847,0,0,1,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.666666667,0.0,0.7,0.002149283,0.180870276,0.0,0
2760,0.314362873,1.0,0,1,1.0,0.0,0.536999846,0,0,0,0,0,0,0,0,1,0,0.333333333,1.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.7,0.034617795,0.104801096,0.0,3
2761,0.314462893,0.0,1,0,0.625,0.0,0.629460837,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.25,0.1,0.01918659,0.147586083,0.0,1
2762,0.314562913,1.0,1,0,0.25,0.0,0.345203152,0,0,0,1,0,0,0,0,0,0,0.333333333,0.8,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.9,0.017700902,0.138973464,0.0,2
2763,0.314662933,1.0,0,1,0.875,0.0,0.061563417,0,0,0,0,0,0,1,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.5,0.007381218,0.149110181,0.0,0
2764,0.314762953,1.0,0,1,0.25,0.0,0.040784798,0,0,1,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.0,0.7,0.005544996,0.196706077,0.0,3
2765,0.314862973,0.0,1,0,0.375,0.0,0.039703383,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.2,0.001031846,0.321025437,0.0,1
2766,0.314962993,1.0,0,1,0.75,0.0,0.038776456,0,0,0,0,0,0,1,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.666666667,0.0,0.7,0.003618549,0.20367925,0.0,2
2767,0.315063013,0.8,1,0,0.5,0.0,0.033214893,0,0,0,0,0,1,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.006799325,0.175320148,0.0,0
2768,0.315163033,0.4,0,1,0.625,0.0,0.032674185,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.001394831,0.14698519,0.0,3
2769,0.315263053,0.6,0,1,0.0,0.0,0.032442453,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.001496088,0.12806433,0.0,1
2770,0.315363073,1.0,1,0,1.0,0.142857143,0.657732118,0,0,0,0,0,0,0,0,1,0,0.666666667,1.0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,1.0,0.038110948,0.11662646,0.0,2
2771,0.315463093,0.4,0,1,1.0,0.0,0.576625985,0,0,0,0,0,0,0,0,1,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.2,0.018378943,0.260028015,0.0,0
2772,0.315563113,1.0,0,1,0.625,0.0,0.412250888,0,0,0,0,0,0,1,0,0,0,0.5,0.8,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.8,0.042230124,0.260812515,0.0,3
